Time,Last Price,Last Size,Last Exchange,Bid Price,Bid Size,Bid Exchange,Ask Price,Ask Exchange,Ask Size,Trade Condition
16:14:50 ET,49.6,1,DEX,49.6,51,DEX,49.64,B,4,--
16:14:50 ET,49.6,61,DEX,49.6,51,DEX,49.64,B,4,--
16:14:50 ET,49.6,4800,DEX,49.6,51,DEX,49.64,B,4,--
16:14:50 ET,49.6,300,DEX,49.6,51,DEX,49.64,B,4,--
16:14:50 ET,49.6,50,P,49.6,51,DEX,49.64,B,4,--
16:14:50 ET,49.6,1700,Q,49.6,52,DEX,49.67,B,4,--
16:14:50 ET,49.6,350,Q,49.6,52,DEX,49.67,B,4,--
16:14:50 ET,49.6,75,Q,49.6,52,DEX,49.67,Q,4,--
16:14:50 ET,49.6,75,Q,49.6,52,DEX,49.67,Q,4,--
16:14:47 ET,49.62,4000,P,49.62,40,P,49.65,PH,2,--
16:14:45 ET,49.67,100,BYX,49.62,40,P,49.67,Q,4,--
16:14:45 ET,49.66,100,BYX,49.62,40,P,49.67,Q,4,--
16:14:45 ET,49.67,100,B,49.62,40,P,49.67,Q,4,--
16:14:45 ET,49.67,100,B,49.62,40,P,49.67,Q,4,--
16:14:44 ET,49.63,200,DF,49.62,40,P,49.67,Q,4,T
16:14:44 ET,49.62,1100,P,49.62,40,P,49.67,Q,4,--
16:14:37 ET,49.62,500,P,49.62,51,P,49.65,A,2,--
16:14:37 ET,49.62,400,P,49.62,56,P,49.65,A,2,--
16:14:35 ET,49.63,500,Q,49.62,60,P,49.63,B,2,--
16:14:35 ET,49.63,50,P,49.63,5,Q,49.63,B,1,--
16:14:35 ET,49.63,75,B,49.63,5,Q,49.66,DEX,2,--
16:14:34 ET,49.68,20,P,49.65,2,Q,49.72,Z,2,--
16:14:29 ET,49.67,100,P,49.67,1,P,49.72,B,3,--
16:14:29 ET,49.67,100,Z,49.67,1,P,49.72,B,2,--
16:14:29 ET,49.68,100,Z,49.68,1,Z,49.72,B,2,--
16:14:29 ET,49.7,20,Q,49.68,1,Z,49.75,Z,3,--
16:14:27 ET,49.7,1,DF,49.68,1,Z,49.75,Z,3,--
16:14:10 ET,49.74,100,DF,49.66,1,Z,49.74,Z,3,T
16:14:03 ET,49.74,100,B,49.66,1,PH,49.74,Z,3,--
16:14:03 ET,49.74,200,B,49.66,1,PH,49.74,Z,3,--
16:14:03 ET,49.74,200,BYX,49.66,1,PH,49.74,Z,3,--
16:14:03 ET,49.73,100,BYX,49.66,1,PH,49.74,Z,3,--
16:14:03 ET,49.73,100,DEA,49.66,1,PH,49.74,Z,3,--
16:14:01 ET,49.66,1,DEX,49.66,1,B,49.74,Z,3,--
16:13:59 ET,49.77,100,DEA,49.68,2,Q,49.77,DEX,6,--
16:13:59 ET,49.77,500,DEA,49.68,2,Q,49.77,DEX,6,--
16:13:59 ET,49.77,300,BYX,49.68,2,Q,49.77,DEX,6,--
16:13:59 ET,49.75,100,DEX,49.75,1,DEX,49.77,Q,2,--
16:13:59 ET,49.75,100,Q,49.75,1,DEX,49.79,B,1,--
16:13:59 ET,49.75,20,DF,49.75,1,Q,49.79,B,1,--
16:13:58 ET,49.79,5,DF,49.75,1,Q,49.79,B,1,--
16:13:58 ET,49.79,100,NATL,49.75,1,Q,49.79,B,2,--
16:13:58 ET,49.79,100,NATL,49.75,1,Q,49.79,B,2,--
16:13:45 ET,49.8,10,P,49.75,2,Q,49.8,NATL,1,--
16:13:11 ET,49.8,1,DF,49.78,1,Z,49.85,P,7,--
16:12:50 ET,49.84,100,NATL,49.69,1,B,49.84,P,2,--
16:12:50 ET,49.81,100,Z,49.73,2,B,49.8,NATL,2,--
16:12:50 ET,49.82,82,Q,49.73,1,B,49.8,NATL,2,--
16:12:50 ET,49.82,100,Q,49.73,1,B,49.8,NATL,2,--
16:12:49 ET,49.65,100,DF,49.64,6,Z,49.77,B,2,T
16:11:50 ET,49.61,100,DEA,49.6,58,DEX,49.68,Q,4,--
16:11:50 ET,49.6,100,BYX,49.6,58,DEX,49.68,Q,4,--
16:11:50 ET,49.61,100,BYX,49.6,58,DEX,49.68,Q,4,--
16:11:50 ET,49.66,100,P,49.6,56,DEX,49.68,Q,2,--
16:11:50 ET,49.65,110,DEX,49.66,1,P,49.68,B,1,--
16:11:36 ET,49.66,100,DF,49.6,24,Q,49.66,P,8,T
16:11:24 ET,49.66,30,DEA,49.6,22,Q,49.66,P,8,--
16:11:15 ET,49.61,1,Q,49.66,2,P,49.69,Q,1,--
16:11:15 ET,49.66,150,DEX,49.66,2,NATL,49.69,Q,1,--
16:11:15 ET,49.67,50,P,49.66,2,P,49.69,Q,1,--
16:11:15 ET,49.67,49,Q,49.67,2,DEX,49.71,PH,1,--
16:11:15 ET,49.67,200,DEX,49.67,2,DEX,49.71,PH,1,--
16:11:15 ET,49.68,100,DEA,49.67,2,DEX,49.71,PH,1,--
16:11:15 ET,49.68,100,BYX,49.67,2,DEX,49.71,PH,1,--
16:11:15 ET,49.68,100,DEX,49.67,2,DEX,49.71,PH,1,--
16:11:03 ET,49.71,100,BYX,49.6,27,Q,49.71,NATL,2,--
16:11:03 ET,49.71,100,B,49.6,26,Q,49.71,PH,2,--
16:11:03 ET,49.71,100,B,49.6,26,Q,49.71,PH,2,--
16:11:03 ET,49.71,100,DEA,49.6,26,Q,49.71,B,2,--
16:11:03 ET,49.71,100,DEA,49.6,26,Q,49.71,B,2,--
16:11:03 ET,49.71,100,B,49.6,26,Q,49.71,A,2,--
16:11:03 ET,49.71,100,DEA,49.6,26,Q,49.71,A,2,--
16:11:03 ET,49.71,100,DEA,49.6,26,Q,49.71,A,2,--
16:11:03 ET,49.68,75,Q,49.6,24,Q,49.68,P,4,--
16:11:03 ET,49.68,50,PH,49.6,24,Q,49.68,P,5,--
16:11:03 ET,49.68,100,PH,49.6,24,Q,49.68,P,5,--
16:11:03 ET,49.68,100,B,49.6,24,Q,49.68,P,5,--
16:11:03 ET,49.68,100,DEA,49.6,24,Q,49.68,P,5,--
16:11:03 ET,49.68,100,DEA,49.6,24,Q,49.68,P,5,--
16:11:03 ET,49.68,50,P,49.6,24,Q,49.68,A,1,--
16:11:03 ET,49.67,75,BYX,49.66,2,BYX,49.7,Q,1,--
16:11:03 ET,49.67,75,DEA,49.66,2,BYX,49.7,Q,1,--
16:11:03 ET,49.67,25,DEA,49.66,2,BYX,49.71,B,2,--
16:11:03 ET,49.66,200,B,49.66,2,P,49.72,P,3,--
16:11:03 ET,49.67,49,Q,49.66,2,B,49.72,P,3,--
16:11:01 ET,49.71,200,DEX,49.65,3,Q,49.72,P,3,--
16:10:58 ET,49.67,100,PH,49.6,26,Q,49.69,BYX,1,T
16:10:58 ET,49.67,50,Q,49.6,26,Q,49.69,BYX,1,--
16:10:58 ET,49.67,50,Q,49.66,2,P,49.67,PH,1,--
16:10:53 ET,49.72,100,DEA,49.6,24,Q,49.72,PH,6,--
16:10:53 ET,49.72,100,DEA,49.6,24,Q,49.72,PH,6,--
16:10:53 ET,49.66,10,Q,49.64,1,Q,49.76,P,3,--
16:10:53 ET,49.66,10,Q,49.64,1,Q,49.76,P,3,--
16:10:53 ET,49.66,20,Q,49.64,1,Q,49.76,P,3,--
16:10:53 ET,49.68,10,Z,49.63,1,Q,49.68,P,2,--
16:10:53 ET,49.68,10,DEX,49.6,28,Q,49.68,P,2,--
16:10:53 ET,49.68,10,DEA,49.6,28,Q,49.68,P,2,--
16:10:53 ET,49.68,10,BYX,49.64,1,Q,49.68,P,2,--
16:10:53 ET,49.72,107,Q,49.6,28,Q,49.68,P,2,--
16:10:53 ET,49.63,100,Q,49.6,22,Q,49.7,P,4,--
16:10:53 ET,49.66,30,Q,49.63,3,Q,49.7,P,4,--
16:10:53 ET,49.69,100,DEX,49.65,1,Q,49.68,P,2,--
16:10:53 ET,49.7,100,Q,49.63,3,Q,49.68,P,2,--
16:10:53 ET,49.69,100,DEA,49.63,3,Q,49.68,P,4,--
16:10:53 ET,49.68,100,B,49.63,3,Q,49.68,P,4,--
16:10:53 ET,49.68,75,B,49.63,1,Q,49.68,P,5,--
16:10:50 ET,49.7,100,DEA,49.63,1,Q,49.7,P,5,--
16:10:50 ET,49.7,100,BYX,49.63,1,Q,49.7,P,5,--
16:10:50 ET,49.7,100,DEA,49.63,1,Q,49.7,P,5,--
16:10:50 ET,49.68,200,Q,49.63,1,Q,49.7,DEX,4,--
16:10:50 ET,49.68,200,P,49.65,1,Q,49.68,Q,2,--
16:10:50 ET,49.68,200,P,49.65,1,Q,49.68,Q,2,--
16:10:50 ET,49.68,200,DEX,49.63,3,Q,49.68,P,4,--
16:10:50 ET,49.68,200,Z,49.63,3,Q,49.68,P,4,T
16:10:50 ET,49.68,100,DEX,49.63,3,Q,49.68,P,4,--
16:10:50 ET,49.68,100,PH,49.63,3,Q,49.68,P,4,--
16:10:50 ET,49.85,10,DF,49.63,3,Q,49.68,P,4,--
16:10:50 ET,49.68,200,Q,49.63,3,Q,49.68,P,4,--
16:10:50 ET,49.68,100,DEA,49.63,3,Q,49.68,P,5,--
16:10:50 ET,49.68,10,DEA,49.63,3,Q,49.68,P,5,--
16:10:50 ET,49.68,90,DEX,49.63,3,Q,49.68,P,5,--
16:10:50 ET,49.68,10,DEX,49.63,3,Q,49.68,P,5,--
16:10:50 ET,49.68,75,Q,49.63,3,Q,49.68,P,5,--
16:10:50 ET,49.68,10,DEA,49.63,3,Q,49.68,P,5,--
16:10:50 ET,49.68,100,PH,49.63,3,Q,49.68,P,5,--
16:10:50 ET,49.68,125,Q,49.63,3,Q,49.68,P,5,--
16:10:50 ET,49.68,10,BYX,49.63,3,Q,49.68,P,5,--
16:10:50 ET,49.63,100,DEX,49.63,3,Q,49.68,Q,2,--
16:10:50 ET,49.63,100,DEA,49.63,3,Q,49.68,Q,2,--
16:10:50 ET,49.64,100,DEX,49.63,3,Q,49.68,Q,2,--
16:10:50 ET,49.64,100,Z,49.63,3,Q,49.68,Q,2,--
16:10:50 ET,49.63,200,BYX,49.63,3,Q,49.68,Q,2,--
16:10:50 ET,49.65,5,Q,49.63,3,Q,49.7,Q,3,--
16:10:50 ET,49.63,100,B,49.63,3,Q,49.7,Q,3,--
16:10:50 ET,49.71,85,DEX,49.71,2,DEX,49.73,PH,1,--
16:10:50 ET,49.71,75,DEX,49.71,2,DEX,49.74,PH,1,--
16:10:50 ET,49.71,75,DEX,49.71,2,DEX,49.72,P,1,--
16:10:50 ET,49.71,265,DEX,49.71,5,DEX,49.76,PH,1,--
16:10:50 ET,49.75,35,P,49.71,5,DEX,49.81,Q,3,--
16:10:50 ET,49.8,1500,P,49.8,17,P,49.82,DEA,2,--
16:10:50 ET,49.81,200,DEX,49.81,3,DEX,49.85,Q,1,T
16:10:50 ET,49.81,50,DEX,49.81,7,DEX,49.85,Q,1,--
16:10:50 ET,49.81,100,Z,49.81,7,DEX,49.85,Q,1,T
16:10:50 ET,49.81,100,DEX,49.81,7,DEX,49.85,Q,1,T
16:10:50 ET,49.81,100,DEA,49.81,7,DEX,49.85,Q,1,T
16:10:50 ET,49.81,100,Z,49.81,7,DEX,49.86,Q,1,--
16:10:50 ET,49.82,100,DEA,49.81,7,DEX,49.86,Q,1,T
16:10:50 ET,49.82,100,Z,49.81,7,DEX,49.86,Q,1,--
16:10:50 ET,49.81,200,BYX,49.81,7,DEX,49.86,Q,1,T
16:10:50 ET,49.81,400,DEX,49.81,7,DEX,49.86,Q,1,T
16:10:50 ET,49.82,100,BYX,49.81,7,DEX,49.86,Q,1,T
16:10:50 ET,49.82,100,DEX,49.81,7,DEX,49.86,Q,1,T
16:10:50 ET,49.7,20,Q,49.81,7,DEX,49.89,B,2,--
16:10:50 ET,49.7,100,Q,49.81,7,DEX,49.89,B,2,T
16:10:50 ET,49.74,390,Q,49.81,7,DEX,49.89,B,2,T
16:10:50 ET,49.75,1000,Q,49.81,7,DEX,49.89,B,2,T
16:10:50 ET,49.75,1000,Q,49.81,7,DEX,49.89,B,2,T
16:10:50 ET,49.75,151,Q,49.81,7,DEX,49.89,Z,1,T
16:10:50 ET,49.81,100,PH,49.81,7,DEX,49.89,Z,1,T
16:10:50 ET,49.75,100,Q,49.81,7,DEX,49.89,Z,1,T
16:10:50 ET,49.8,200,Q,49.81,7,DEX,49.89,Z,1,T
16:10:50 ET,49.81,200,Q,49.81,7,DEX,49.89,Z,1,T
16:10:50 ET,49.81,200,B,49.81,7,DEX,49.89,Z,1,T
16:09:23 ET,49.9399,40,DF,49.87,2,Q,49.94,Q,2,--
16:09:21 ET,49.94,100,P,49.87,3,Q,49.94,Z,3,--
16:09:21 ET,49.94,100,NATL,49.87,3,Q,49.94,Z,3,--
16:09:21 ET,49.94,100,Q,49.86,4,Z,49.94,P,5,--
16:09:21 ET,49.94,100,B,49.86,4,Z,49.94,P,5,--
16:09:21 ET,49.94,50,BYX,49.86,4,Z,49.94,P,5,--
16:09:21 ET,49.94,100,DEA,49.86,4,Z,49.94,P,5,--
16:09:21 ET,49.94,100,B,49.86,4,Z,49.94,P,5,--
16:09:21 ET,49.94,100,DEA,49.86,4,Z,49.94,P,5,--
16:09:21 ET,49.94,100,BYX,49.86,4,Z,49.94,P,5,--
16:09:21 ET,49.94,100,B,49.86,4,Z,49.94,P,5,--
16:09:21 ET,49.94,50,BYX,49.89,1,Q,49.94,P,5,--
16:09:21 ET,49.94,100,DEA,49.89,1,Q,49.94,P,5,--
16:09:21 ET,49.94,100,PH,49.89,1,Q,49.94,P,5,--
16:09:21 ET,49.93,100,Q,49.86,4,DEX,49.94,P,5,--
16:09:21 ET,49.93,100,PH,49.86,4,DEX,49.93,Q,1,--
16:09:21 ET,49.92,100,DEX,49.81,7,DEX,49.93,Q,1,--
16:09:20 ET,49.9,2,DEX,49.81,7,DEX,49.92,Q,1,--
16:09:20 ET,49.9,1,Q,49.81,7,DEX,49.93,DEA,1,--
16:09:20 ET,49.94,100,B,49.81,7,DEX,49.94,P,6,--
16:09:20 ET,49.94,100,DEA,49.81,7,DEX,49.94,P,6,--
16:09:20 ET,49.94,25,B,49.81,7,DEX,49.94,P,5,--
16:09:20 ET,49.94,75,B,49.81,7,DEX,49.94,P,5,--
16:09:20 ET,49.94,100,BYX,49.81,7,DEX,49.94,P,5,--
16:09:20 ET,49.91,500,DEX,49.81,5,DEX,49.97,NATL,2,--
16:09:20 ET,49.95,1335,DEX,49.81,5,DEX,49.97,NATL,2,--
16:09:20 ET,49.95,60,P,49.95,13,DEX,49.96,P,4,--
16:09:20 ET,49.95,38,P,49.95,13,DEX,49.96,P,4,--
16:09:20 ET,49.95,10,P,49.95,13,DEX,49.96,P,4,--
16:09:20 ET,49.95,800,DEX,49.95,13,DEX,50.01,PH,3,--
16:09:20 ET,50.04,100,Q,49.95,21,DEX,50.02,A,1,--
16:09:20 ET,50.03,100,Q,49.95,21,DEX,50.02,A,1,--
16:09:20 ET,49.95,90,P,49.95,21,DEX,50.02,A,1,--
16:09:20 ET,49.96,110,P,49.96,1,P,50.02,A,1,--
16:09:20 ET,49.96,30,P,49.96,1,P,50.02,A,1,--
16:09:20 ET,49.98,49,P,49.96,1,P,50.02,A,1,--
16:09:20 ET,49.97,500,DEX,49.97,5,DEX,50.04,B,1,--
16:09:20 ET,50,1,DEX,49.97,5,DEX,50.04,B,1,--
16:09:20 ET,50,105,DEX,50,4,DEX,50.04,B,1,--
16:09:20 ET,50,300,DEX,50,4,DEX,50.04,B,1,--
16:09:20 ET,50.01,100,DEX,50.06,2,NATL,50.07,PH,2,--
16:09:20 ET,50.02,50,Q,50.06,2,NATL,50.09,PH,2,--
16:09:20 ET,50.06,200,P,50.06,2,NATL,50.1,Q,2,--
16:09:20 ET,50.06,100,DEX,50.06,2,NATL,50.1,Q,1,--
16:09:20 ET,50.06,23,DEA,50.06,2,NATL,50.1,Q,1,--
16:09:20 ET,50.06,100,DEX,50.06,3,P,50.11,Q,3,--
16:09:20 ET,50.07,100,DEX,50.06,3,P,50.11,Q,3,--
16:09:20 ET,50.06,100,Z,50.06,3,P,50.11,Q,3,--
16:09:20 ET,50.07,2,DEX,50.06,3,P,50.11,Q,3,--
16:09:20 ET,50.06,100,BYX,50.06,3,P,50.11,Q,3,--
16:09:20 ET,50.06,200,B,50.06,3,P,50.11,Q,2,--
16:09:20 ET,50.07,100,BYX,50.06,3,P,50.11,Q,2,--
16:09:20 ET,50.06,100,Z,50.06,3,P,50.11,Q,1,--
16:09:20 ET,50.07,100,Z,50.06,3,P,50.11,Q,1,--
16:09:20 ET,50.07,100,DEA,50.06,3,P,50.11,Q,1,--
16:09:20 ET,50.06,200,Q,50.06,3,P,50.14,PH,1,--
16:09:20 ET,50.06,200,Q,50.06,3,P,50.14,PH,1,--
16:09:18 ET,50.09,200,DEX,50.09,2,DEX,50.14,B,7,--
16:09:18 ET,50.09,200,Z,50.09,2,DEX,50.14,Q,2,--
16:09:18 ET,50.09,200,Q,50.09,3,DEX,50.17,DEX,1,--
16:06:51 ET,50.1,50,Q,50.06,5,Q,50.15,Z,1,--
16:06:44 ET,50.1,200,Q,50.06,3,P,50.15,DEX,1,T
16:06:40 ET,50.05,14,DF,50.05,1,P,50.1,Q,2,--
16:06:21 ET,50.1,75,Q,50.05,3,Q,50.1,Q,2,--
16:06:21 ET,50.1,75,Q,50.05,3,Q,50.1,Q,2,--
16:05:09 ET,50.01,58,NATL,50.01,2,DEX,50.1,Q,5,--
16:02:42 ET,50.01,100,Z,50.01,3,Q,50.14,Q,5,--
16:02:42 ET,50.02,100,Z,50.01,3,Q,50.14,Q,5,--
16:02:42 ET,50.01,200,BYX,50.01,3,Q,50.14,Q,5,--
16:02:42 ET,50.02,100,BYX,50.01,3,Q,50.14,Q,5,--
16:02:42 ET,50.01,100,DEA,50.01,3,Q,50.14,Q,5,--
16:02:42 ET,50.02,100,DEA,50.01,3,Q,50.14,Q,5,--
16:02:42 ET,50.01,100,B,50.01,3,Q,50.14,Q,5,--
16:02:42 ET,50.01,200,B,50.01,3,Q,50.14,Q,5,--
16:01:39 ET,49.95,100,B,49.95,24,DEX,50.08,A,2,--
16:01:39 ET,49.95,200,B,49.95,24,DEX,50.08,A,2,--
16:01:35 ET,49.9501,200,DF,49.95,24,DEX,50.08,Q,4,T
16:01:20 ET,50.0699,30,DF,49.95,24,DEX,50.07,A,1,--
16:01:16 ET,49.95,2,DF,49.95,23,DEX,50.07,A,2,--
16:00:54 ET,50.03,200,DEX,50.03,1,A,50.12,DEX,6,--
16:00:54 ET,50.04,100,DEX,50.03,1,A,50.12,DEX,6,--
16:00:54 ET,50.03,100,DEA,50.03,3,DEX,50.12,DEX,6,--
16:00:54 ET,50.04,100,DEA,50.03,3,DEX,50.12,DEX,6,--
16:00:54 ET,50.03,200,BYX,50.03,3,DEX,50.12,DEX,6,--
16:00:54 ET,50.04,100,BYX,50.03,3,DEX,50.12,DEX,6,--
16:00:54 ET,50.03,200,Z,50.03,3,BYX,50.12,DEX,6,--
16:00:54 ET,50.04,100,Z,50.03,3,BYX,50.12,DEX,6,--
16:00:54 ET,50.03,100,PH,50.03,3,BYX,50.12,DEX,6,--
16:00:54 ET,50.03,200,Q,50.03,3,BYX,50.12,DEX,6,--
16:00:54 ET,50.03,200,B,50.03,3,BYX,50.12,DEX,6,--
16:00:53 ET,50.1,62,Q,50.03,3,DEX,50.12,DEX,5,--
16:00:53 ET,50.1,38,Q,50.03,3,DEX,50.12,DEX,5,--
16:00:36 ET,50.1,200,NATL,50.05,2,Q,50.1,NATL,2,--
16:00:36 ET,50.1,200,BYX,50.05,2,Q,50.1,BYX,2,--
16:00:36 ET,50.1,200,DEX,50.05,1,Z,50.1,BYX,2,--
16:00:36 ET,50.07,100,Q,50.05,1,Z,50.1,BYX,2,T
16:00:36 ET,50.1,200,DEX,50.07,1,Q,50.1,DEX,6,--
16:00:36 ET,50.1,200,DEX,50.07,1,Q,50.1,DEX,6,--
16:00:36 ET,50.1,200,Z,50.07,1,Q,50.1,DEX,7,--
16:00:36 ET,50.1,200,Z,50.07,1,Q,50.1,DEX,7,--
16:00:36 ET,50.1,200,Z,50.07,1,Q,50.1,DEX,7,--
16:00:36 ET,50.1,200,Q,50.05,1,Q,50.1,Z,8,--
16:00:36 ET,50.1,200,Q,50.05,1,Q,50.1,Z,8,--
16:00:36 ET,50.1,200,Q,50.05,1,Q,50.1,Z,8,--
16:00:36 ET,50.11,100,P,50.05,1,Q,50.1,Z,8,--
16:00:36 ET,50.11,100,P,50.05,1,Q,50.1,Z,8,--
16:00:36 ET,50.1,200,P,50.05,1,Q,50.1,Z,8,--
16:00:36 ET,50.1,200,P,50.05,1,Q,50.1,Z,8,--
16:00:36 ET,50.1,100,P,50.05,1,Q,50.1,Z,8,--
16:00:36 ET,50.1,100,P,50.05,1,Q,50.1,Z,8,--
16:00:36 ET,50.1,200,P,50.05,1,Q,50.1,Z,8,--
16:00:24 ET,50.12,150,DF,50,2,Q,50.12,Q,6,T
16:00:12 ET,49.96,100,DEA,49.96,1,DEX,50.04,Q,1,--
16:00:12 ET,49.96,100,DEX,49.96,2,P,50.04,Q,1,--
16:00:12 ET,49.96,200,P,49.96,2,P,50.04,Q,1,--
16:00:12 ET,49.94,200,NATL,49.96,2,P,50.04,Q,1,--
16:00:12 ET,49.91,100,Q,49.96,2,P,50.04,Q,1,--
16:00:12 ET,49.96,100,Q,49.96,2,P,50.04,Q,1,--
16:00:12 ET,49.96,100,DEX,49.96,4,DEX,50.12,P,4,--
16:00:12 ET,49.96,200,DEX,49.96,4,DEX,50.12,P,4,--
16:00:12 ET,49.97,100,DEX,49.96,4,DEX,50.12,P,4,--
16:00:12 ET,49.96,200,BYX,49.96,4,DEX,50.04,Q,1,--
16:00:12 ET,49.97,100,DEA,49.96,5,Z,50.04,Q,1,--
16:00:12 ET,50.04,100,Q,49.96,5,Z,50.04,Q,1,--
16:00:12 ET,49.97,100,BYX,49.96,5,Z,50.04,Q,1,--
16:00:12 ET,49.96,200,Z,49.96,5,Z,50.04,Q,1,--
16:00:12 ET,49.96,200,Z,49.96,5,Z,50.04,Q,1,--
16:00:12 ET,49.97,100,Z,49.96,5,Z,50.04,Q,1,--
16:00:12 ET,49.96,200,Q,49.96,5,Z,50.12,P,4,--
16:00:12 ET,49.96,100,PH,49.96,5,Z,50.12,P,4,--
16:00:12 ET,49.96,200,B,49.96,5,Z,50.12,P,4,--
16:00:12 ET,49.96,200,Q,49.96,5,Z,50.12,P,4,--
16:00:12 ET,49.94,200,BYX,50,1,DEX,50.14,P,8,--
16:00:12 ET,49.96,200,BYX,50,1,DEX,50.14,P,8,--
16:00:12 ET,50,100,DEA,50,2,DEA,50.14,P,8,--
16:00:12 ET,50,200,B,50,2,DEA,50.14,P,7,--
16:00:03 ET,49.95,100,DEX,49.95,21,DEX,50.02,Q,1,--
16:00:03 ET,49.98,100,Z,49.98,1,A,50.02,Q,1,--
16:00:03 ET,49.98,100,DEX,49.98,1,A,50.02,Q,1,--
16:00:03 ET,49.98,100,BYX,49.98,1,A,50.06,P,3,--
16:00:03 ET,49.98,100,DEA,49.98,1,Q,50.06,P,3,--
16:00:03 ET,49.99,100,A,49.98,1,DEX,50.09,PH,2,--
16:00:03 ET,49.99,100,P,49.99,1,A,50.09,PH,2,--
16:00:03 ET,49.99,100,NATL,49.99,1,NATL,50.09,PH,2,--
16:00:03 ET,49.98,100,DEA,49.99,1,A,50.05,Q,1,--
16:00:03 ET,49.98,100,BYX,49.99,1,A,50.05,Q,1,--
16:00:03 ET,49.99,100,DEX,49.99,1,A,50.05,Q,1,--
16:00:01 ET,49.96,20,Q,49.95,22,DEX,50.03,DEX,4,--
16:00:00 ET,50.01,100,NATL,49.95,22,DEX,50.01,P,2,--
16:00:00 ET,50.04,2662,Q,49.99,48,Q,50.03,BYX,2,--
16:00:00 ET,50.03,104,Z,49.99,48,Q,50.03,BYX,3,T
16:00:00 ET,50.02,100,Z,49.99,48,Q,50.03,BYX,3,--
15:59:59 ET,50.02,99,P,49.99,48,Q,50.03,Q,1,--
15:59:59 ET,50.02,31,Q,49.99,49,Q,50.02,P,1,--
15:59:59 ET,50.0001,10,DF,49.99,48,Q,50.01,P,1,--
15:59:59 ET,50.01,100,NATL,49.99,48,Q,50.01,P,1,--
15:59:59 ET,50.01,100,Z,49.99,49,Q,50.01,P,1,--
15:59:59 ET,50.01,100,DEA,49.99,48,Q,50.01,P,1,--
15:59:59 ET,50.01,100,BYX,49.99,48,Q,50.01,P,1,--
15:59:59 ET,49.99,39,Q,49.99,48,Q,50.01,P,1,--
15:59:59 ET,49.99,100,Q,49.99,49,Q,50,B,1,--
15:59:59 ET,50,20,Q,49.99,50,Q,50.01,B,2,--
15:59:59 ET,50,500,Q,49.99,50,Q,50.01,B,1,--
15:59:59 ET,50,20,Q,49.99,50,Q,50.01,B,1,--
15:59:59 ET,50,901,Q,50,14,Q,50.01,B,1,--
15:59:59 ET,50,99,Q,50,14,Q,50.01,B,1,--
15:59:59 ET,50,1,Q,50,14,Q,50.01,B,1,--
15:59:57 ET,50,6,DF,50,16,Q,50.04,B,1,--
15:59:57 ET,50,18,DF,50,16,Q,50.04,B,1,--
15:59:57 ET,50.0311,100,DF,50,16,Q,50.04,B,1,--
15:59:56 ET,50.01,100,DEX,50.01,1,DEX,50.05,Q,2,--
15:59:56 ET,50.02,100,Q,50.01,1,DEX,50.05,Q,2,--
15:59:56 ET,50.06,100,P,50.02,1,Q,50.06,Q,4,--
15:59:56 ET,50.05,100,P,50.02,1,Q,50.05,Z,1,--
15:59:56 ET,50.05,100,P,50.02,1,Q,50.05,Z,1,--
15:59:56 ET,50.04,100,P,50.01,1,DEX,50.04,A,1,--
15:59:56 ET,50.04,100,P,50.01,1,DEX,50.04,A,1,--
15:59:54 ET,50.04,425,DF,50.01,1,DEX,50.04,Q,2,--
15:59:54 ET,50.04,100,NATL,50.01,1,DEX,50.04,Q,2,--
15:59:54 ET,50.04,100,P,50.01,1,DEX,50.04,Q,2,--
15:59:54 ET,50.025,20,DF,50.01,1,DEX,50.05,Q,3,--
15:59:52 ET,50.0781,3300,DF,50.03,1,Q,50.07,Q,2,--
15:59:52 ET,50.06,100,P,50.03,1,Z,50.06,NATL,1,--
15:59:52 ET,50.05,100,Q,50.03,1,Z,50.05,Q,1,--
15:59:52 ET,50.08,36,Z,50.03,1,Z,50.05,Q,1,--
15:59:52 ET,50.09,64,DEX,50.03,1,Z,50.05,Q,1,--
15:59:52 ET,50.09,100,DEX,50.03,1,Z,50.05,Q,1,--
15:59:52 ET,50.08,64,Z,50.03,1,Z,50.05,Q,1,--
15:59:52 ET,50.08,100,Z,50.03,1,Z,50.05,Q,1,--
15:59:52 ET,50.05,100,Q,50.03,1,Z,50.06,Q,2,--
15:59:52 ET,50.05,100,Q,50.01,2,Q,50.05,PH,1,--
15:59:52 ET,50.05,100,Q,50.01,2,Q,50.05,PH,1,--
15:59:51 ET,50.03,500,DF,50.03,2,Z,50.08,Q,1,--
15:59:51 ET,50.05,680,DEX,50.05,6,DEX,50.08,Q,1,--
15:59:51 ET,50.05,100,DEX,50.05,10,DEX,50.09,Q,2,--
15:59:51 ET,50.05,220,DEX,50.05,10,DEX,50.09,Q,2,--
15:59:51 ET,50.07,68,IX,50.05,10,DEX,50.09,B,3,--
15:59:51 ET,50.07,200,Q,50.07,2,Q,50.1,Q,2,--
15:59:50 ET,50.12,100,DF,50.09,1,Z,50.13,Q,2,--
15:59:50 ET,50.13,379,DF,50.09,1,Z,50.13,Q,2,--
15:59:50 ET,50.0998,100,DF,50.09,1,Z,50.13,Q,2,--
15:59:50 ET,50.0998,100,DF,50.09,1,Z,50.13,Q,2,--
15:59:50 ET,50.0998,100,DF,50.09,1,Z,50.13,Q,1,--
